Name,Url,PFS Legality,Rarity,Traits,Category,Subcategory,Level,Price,Bulk,Spoilers?
Elven Chain (Standard-Grade),https://2e.aonprd.com/Equipment.aspx?ID=143,,Uncommon,—,Armor,Precious Material Armor,13,2500.0,—,—
Forgotten Shell,https://2e.aonprd.com/Equipment.aspx?ID=892,—,Rare,"Divination, Invested, Magical",Armor,Specific Magic Armor,13,2500.0,4,Agents of Edgewatch
Winged,https://2e.aonprd.com/Equipment.aspx?ID=759,,Common,"Magical, Transmutation",Runes,Armor Property Runes,13,2500.0,—,—
Mail of Luck,https://2e.aonprd.com/Equipment.aspx?ID=155,,Common,"Divination, Invested, Magical",Armor,Specific Magic Armor,13,2600.0,3,—
Dancing,https://2e.aonprd.com/Equipment.aspx?ID=293,,Uncommon,"Evocation, Magical",Runes,Weapon Property Runes,13,2700.0,—,—
Eye of Fortune,https://2e.aonprd.com/Equipment.aspx?ID=435,,Common,"Divination, Invested, Magical",Worn Items,Other Worn Items,13,2700.0,—,—
Ring of the Ram (Greater),https://2e.aonprd.com/Equipment.aspx?ID=461,,Common,"Evocation, Force, Invested, Magical",Worn Items,Other Worn Items,13,2700.0,—,—
Spell-Storing,https://2e.aonprd.com/Equipment.aspx?ID=305,,Uncommon,"Abjuration, Magical",Runes,Weapon Property Runes,13,2700.0,—,—
Wondrous Figurine (Marble Elephant),https://2e.aonprd.com/Equipment.aspx?ID=270,,Common,"Conjuration, Magical",Held Items,—,13,2700.0,L,—
Dwarven Thrower,https://2e.aonprd.com/Equipment.aspx?ID=384,,Common,"Evocation, Magical",Weapons,Specific Magic Weapons,13,2750.0,1,—
Homeward Wayfinder,https://2e.aonprd.com/Equipment.aspx?ID=470,,Uncommon,"Conjuration, Evocation, Invested, Magical, Teleportation",Worn Items,Other Worn Items,13,2750.0,—,—
Anchor Spear,https://2e.aonprd.com/Equipment.aspx?ID=654,—,Uncommon,"Magical, Transmutation",Weapons,Specific Magic Weapons,13,2800.0,1,Extinction Curse
Ankylostar,https://2e.aonprd.com/Equipment.aspx?ID=644,—,Uncommon,"Magical, Transmutation",Weapons,Specific Magic Weapons,13,2800.0,1,Extinction Curse
Bloodbane (Greater),https://2e.aonprd.com/Equipment.aspx?ID=539,—,Uncommon,"Dwarf, Evocation, Magical",Runes,Weapon Property Runes,13,2800.0,—,Age of Ashes
Bomber's Saddle,https://2e.aonprd.com/Equipment.aspx?ID=657,—,Uncommon,"Companion, Invested, Magical",Worn Items,Companion Items,13,2800.0,2,Extinction Curse
Flame Tongue,https://2e.aonprd.com/Equipment.aspx?ID=386,,Common,"Evocation, Fire, Magical",Weapons,Specific Magic Weapons,13,2800.0,1,—
Noxious Jerkin,https://2e.aonprd.com/Equipment.aspx?ID=646,—,Rare,"Evocation, Magical",Armor,Specific Magic Armor,13,2800.0,L,Extinction Curse
Knapsack of Halflingkind (Greater),https://2e.aonprd.com/Equipment.aspx?ID=446,,Uncommon,"Conjuration, Extradimensional, Healing, Invested, Magical",Worn Items,Other Worn Items,13,2850.0,L,—
Boots of Speed,https://2e.aonprd.com/Equipment.aspx?ID=414,,Common,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,13,3000.0,L,—
Hellfire Boots,https://2e.aonprd.com/Equipment.aspx?ID=735,,Common,"Evocation, Fire, Invested, Magical",Worn Items,Other Worn Items,13,3000.0,1,—
Keen,https://2e.aonprd.com/Equipment.aspx?ID=300,,Uncommon,"Magical, Transmutation",Runes,Weapon Property Runes,13,3000.0,—,—
Magic Wand (6th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=368,,Common,"Magical, Wand",Wands,Magic Wands,13,3000.0,L,—
Medusa's Scream,https://2e.aonprd.com/Equipment.aspx?ID=739,,Common,"Magical, Transmutation",Shields,Specific Shields,13,3000.0,1,—
Rock-Braced,https://2e.aonprd.com/Equipment.aspx?ID=527,—,Rare,"Abjuration, Dwarf, Magical, Saggorak",Runes,Armor Property Runes,13,3000.0,—,Age of Ashes
Sturdy Shield (Greater),https://2e.aonprd.com/Equipment.aspx?ID=327,,Common,"Abjuration, Magical",Shields,Specific Shields,13,3000.0,1,—
Wand of Continuation (5th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=369,,Common,"Magical, Wand",Wands,Specialty Wands,13,3000.0,L,—
Wand of Manifold Missiles (5th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=370,,Common,"Evocation, Force, Magical, Wand",Wands,Specialty Wands,13,3000.0,L,—
Wand of Overflowing Life (5th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=756,,Common,"Healing, Magical, Necromancy, Positive, Wand",Wands,Specialty Wands,13,3000.0,L,—
Addiction Suppressant (Major),https://2e.aonprd.com/Equipment.aspx?ID=774,,Rare,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,14,500.0,L,—
Death Knell Powder,https://2e.aonprd.com/Equipment.aspx?ID=827,—,Uncommon,"Consumable, Divine, Injury, Poison",Alchemical Items,Alchemical Poisons,14,625.0,L,Agents of Edgewatch
Liar's Demise,https://2e.aonprd.com/Equipment.aspx?ID=830,—,Uncommon,"Consumable, Contact, Divine, Poison",Alchemical Items,Alchemical Poisons,14,650.0,L,Agents of Edgewatch
Antidote (Major),https://2e.aonprd.com/Equipment.aspx?ID=80,,Common,"Alchemical, Consumable, Elixir, Healing",Alchemical Items,Alchemical Elixirs,14,675.0,L,—
Antiplague (Major),https://2e.aonprd.com/Equipment.aspx?ID=81,,Common,"Alchemical, Consumable, Elixir, Healing",Alchemical Items,Alchemical Elixirs,14,675.0,L,—
Bomber's Eye Elixir (Greater),https://2e.aonprd.com/Equipment.aspx?ID=83,,Common,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,14,700.0,L,—
Grinning Pugwampi,https://2e.aonprd.com/Equipment.aspx?ID=544,—,Uncommon,"Consumable, Enchantment, Magical, Misfortune, Talisman",Consumables,Talismans,14,700.0,—,Age of Ashes
Starshot Arrow (Greater),https://2e.aonprd.com/Equipment.aspx?ID=772,,Rare,"Conjuration, Consumable, Magical",Consumables,Ammunition,14,800.0,—,—
Potion of Resistance (Greater),https://2e.aonprd.com/Equipment.aspx?ID=192,,Common,"Abjuration, Consumable, Magical, Potion",Consumables,Potions,14,850.0,L,—
Viper's Fang,https://2e.aonprd.com/Equipment.aspx?ID=238,,Common,"Consumable, Evocation, Magical, Talisman",Consumables,Talismans,14,850.0,—,—
Dazing Coil,https://2e.aonprd.com/Equipment.aspx?ID=204,,Common,"Consumable, Enchantment, Magical, Talisman",Consumables,Talismans,14,900.0,—,—
Engulfing Snare,https://2e.aonprd.com/Equipment.aspx?ID=702,,Common,"Consumable, Mechanical, Snare, Trap",Snares,—,14,900.0,—,—
Ghost Ammunition,https://2e.aonprd.com/Equipment.aspx?ID=163,,Common,"Magical, Transmutation",Consumables,Ammunition,14,900.0,—,—
Iron Cudgel,https://2e.aonprd.com/Equipment.aspx?ID=219,,Common,"Consumable, Evocation, Magical, Talisman",Consumables,Talismans,14,900.0,—,—
Ruby String,https://2e.aonprd.com/Equipment.aspx?ID=771,,Rare,"Conjuration, Consumable",Consumables,Other Consumables,14,900.0,—,—
Resilient (Greater),https://2e.aonprd.com/Equipment.aspx?ID=279,,Common,"Abjuration, Magical",Runes,Fundamental Armor Runes,14,3440.0,—,—
Sealing Chest (Major),https://2e.aonprd.com/Equipment.aspx?ID=851,,Uncommon,"Abjuration, Magical",Held Items,—,14,3750.0,L,—
Crystal Ball (Clear Quartz),https://2e.aonprd.com/Equipment.aspx?ID=253,,Uncommon,"Divination, Magical, Scrying",Held Items,—,14,3800.0,L,—
Primeval Mistletoe (Greater),https://2e.aonprd.com/Equipment.aspx?ID=263,,Common,"Primal, Transmutation",Held Items,—,14,3900.0,—,—
Bracers of Armor II,https://2e.aonprd.com/Equipment.aspx?ID=416,,Common,"Abjuration, Invested, Magical",Worn Items,Other Worn Items,14,4000.0,L,—
Deepdread Claw,https://2e.aonprd.com/Equipment.aspx?ID=768,,Rare,"Evocation, Invested, Magical",Weapons,Specific Magic Weapons,14,4000.0,1,—
Glaive of the Artist,https://2e.aonprd.com/Equipment.aspx?ID=567,,Uncommon,"Enchantment, Magical",Weapons,Specific Magic Weapons,14,4000.0,2,—
Pactmaster's Grace,https://2e.aonprd.com/Equipment.aspx?ID=548,—,Uncommon,"Divination, Invested, Magical",Worn Items,Other Worn Items,14,4000.0,—,Age of Ashes
Poisoner's Staff (Major),https://2e.aonprd.com/Equipment.aspx?ID=838,—,Uncommon,"Conjuration, Magical, Necromancy, Staff",Staves,—,14,4000.0,1,Agents of Edgewatch
Staff of Abjuration (Major),https://2e.aonprd.com/Equipment.aspx?ID=351,,Common,"Abjuration, Magical, Staff",Staves,—,14,4000.0,1,—
Staff of Conjuration (Major),https://2e.aonprd.com/Equipment.aspx?ID=352,,Common,"Conjuration, Magical, Staff",Staves,—,14,4000.0,1,—
Staff of Divination (Major),https://2e.aonprd.com/Equipment.aspx?ID=353,,Common,"Divination, Magical, Staff",Staves,—,14,4000.0,1,—
Staff of Enchantment (Major),https://2e.aonprd.com/Equipment.aspx?ID=354,,Common,"Enchantment, Magical, Staff",Staves,—,14,4000.0,1,—
Staff of Evocation (Major),https://2e.aonprd.com/Equipment.aspx?ID=355,,Common,"Evocation, Magical, Staff",Staves,—,14,4000.0,1,—
Staff of Illusion (Major),https://2e.aonprd.com/Equipment.aspx?ID=359,,Common,"Illusion, Magical, Staff",Staves,—,14,4000.0,1,—
Staff of Nature's Vengeance (Greater),https://2e.aonprd.com/Equipment.aspx?ID=749,,Common,"Evocation, Magical, Staff",Staves,—,14,4000.0,1,—
Staff of Necromancy (Major),https://2e.aonprd.com/Equipment.aspx?ID=360,,Common,"Magical, Necromancy, Staff",Staves,—,14,4000.0,1,—
Staff of Transmutation (Major),https://2e.aonprd.com/Equipment.aspx?ID=363,,Common,"Magical, Staff, Transmutation",Staves,—,14,4000.0,1,—
Storm Flash,https://2e.aonprd.com/Equipment.aspx?ID=395,,Common,"Electricity, Evocation, Magical",Weapons,Specific Magic Weapons,14,4000.0,1,—
Staff of Providence (Major),https://2e.aonprd.com/Equipment.aspx?ID=750,,Common,"Divination, Magical, Staff",Staves,—,14,4100.0,1,—
Boots of Bounding (Greater),https://2e.aonprd.com/Equipment.aspx?ID=412,,Common,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,14,4250.0,L,—
Horseshoes of Speed (Greater),https://2e.aonprd.com/Equipment.aspx?ID=406,,Common,"Companion, Invested, Primal, Transmutation",Worn Items,Companion Items,14,4250.0,1,—
Disrupting (Greater),https://2e.aonprd.com/Equipment.aspx?ID=294,,Common,"Magical, Necromancy",Runes,Weapon Property Runes,14,4300.0,—,—
Rod of Negation,https://2e.aonprd.com/Equipment.aspx?ID=264,,Common,"Abjuration, Magical",Held Items,—,14,4300.0,1,—
Hardened Harrow Deck,https://2e.aonprd.com/Equipment.aspx?ID=837,—,Rare,"Magical, Transmutation",Weapons,Specific Magic Weapons,14,4350.0,L,Agents of Edgewatch
Ring of Energy Resistance (Major),https://2e.aonprd.com/Equipment.aspx?ID=455,,Common,"Abjuration, Invested, Magical",Worn Items,Other Worn Items,14,4400.0,—,—
Glorious Plate,https://2e.aonprd.com/Equipment.aspx?ID=520,,Rare,"Evocation, Good, Light, Magical",Armor,Specific Magic Armor,14,4500.0,4,—
Holy Avenger,https://2e.aonprd.com/Equipment.aspx?ID=389,,Uncommon,"Divine, Evocation, Good, Lawful",Weapons,Specific Magic Weapons,14,4500.0,1,—
Magic Armor (+2 Greater Resilient),https://2e.aonprd.com/Equipment.aspx?ID=147,,Common,"Abjuration, Invested, Magical",Armor,Basic Magic Armor,14,4500.0,—,—
Ring of Wizardry (Type IV),https://2e.aonprd.com/Equipment.aspx?ID=462,,Uncommon,"Arcane, Divination, Invested",Worn Items,Other Worn Items,14,4500.0,—,—
Wand of Crackling Lightning (6th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=754,,Common,"Electricity, Evocation, Magical, Wand",Wands,Specialty Wands,14,4500.0,L,—
Wand of Noisome Acid (6th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=794,—,Uncommon,"Acid, Evocation, Magical, Wand",Wands,Specialty Wands,14,4500.0,L,The Slithering
Wand of Teeming Ghosts (6th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=795,—,Uncommon,"Magical, Necromancy, Wand",Wands,Specialty Wands,14,4500.0,L,The Slithering
Wand of the Snowfields (5th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=757,,Common,"Cold, Evocation, Magical, Wand",Wands,Specialty Wands,14,4500.0,L,—
Wand of Widening (6th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=373,,Common,"Magical, Wand",Wands,Specialty Wands,14,4500.0,L,—
Steam Giant,https://2e.aonprd.com/Vehicles.aspx?ID=11,—,Rare,—,Vehicles,—,14,12500.0,L,—
Infernal Health,https://2e.aonprd.com/Equipment.aspx?ID=761,,Rare,"Contract, Healing, Invested, Magical",Other,Infernal Contracts,15,-1,—,—
Bravo's Brew (Greater),https://2e.aonprd.com/Equipment.aspx?ID=84,,Common,"Alchemical, Consumable, Elixir, Mental",Alchemical Items,Alchemical Elixirs,15,700.0,L,—
Sea Touch Elixir (Greater),https://2e.aonprd.com/Equipment.aspx?ID=99,,Common,"Alchemical, Consumable, Elixir, Polymorph",Alchemical Items,Alchemical Elixirs,15,920.0,L,—
Stone Body Mutagen (Greater),https://2e.aonprd.com/Equipment.aspx?ID=475,—,Uncommon,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,15,920.0,L,The Fall of Plaguestone
Dragon Bile,https://2e.aonprd.com/Equipment.aspx?ID=112,,Common,"Alchemical, Consumable, Contact, Poison",Alchemical Items,Alchemical Poisons,15,925.0,L,—
Mindfog Mist,https://2e.aonprd.com/Equipment.aspx?ID=123,,Common,"Alchemical, Consumable, Inhaled, Poison",Alchemical Items,Alchemical Poisons,15,1000.0,L,—
Potion of Flying (Greater),https://2e.aonprd.com/Equipment.aspx?ID=189,,Common,"Consumable, Magical, Potion, Transmutation",Consumables,Potions,15,1000.0,L,—
Azure Worm Repellent,https://2e.aonprd.com/Equipment.aspx?ID=655,—,Uncommon,"Alchemical, Consumable",Alchemical Items,Alchemical Tools,15,1100.0,L,Extinction Curse
Lifeblight Residue,https://2e.aonprd.com/Equipment.aspx?ID=831,—,Uncommon,"Consumable, Divine, Injury, Poison, Virulent",Alchemical Items,Alchemical Poisons,15,1100.0,L,Agents of Edgewatch
Garrote Bolt,https://2e.aonprd.com/Equipment.aspx?ID=888,—,Uncommon,"Consumable, Magical, Transmutation",Consumables,Ammunition,15,1200.0,—,Agents of Edgewatch
Obfuscation Oil,https://2e.aonprd.com/Equipment.aspx?ID=175,,Common,"Consumable, Illusion, Magical, Oil",Consumables,Oils,15,1200.0,L,—
8th-Level Scroll,https://2e.aonprd.com/Equipment.aspx?ID=640,,Common,"Consumable, Magical, Scroll",Consumables,Scrolls,15,1300.0,L,—
Disintegration Bolt,https://2e.aonprd.com/Equipment.aspx?ID=161,,Uncommon,"Consumable, Evocation, Magical",Consumables,Ammunition,15,1300.0,—,—
Elixir of Life (Major),https://2e.aonprd.com/Equipment.aspx?ID=91,,Common,"Alchemical, Consumable, Elixir, Healing",Alchemical Items,Alchemical Elixirs,15,1300.0,L,—
Spellstrike Ammunition (Type VII),https://2e.aonprd.com/Equipment.aspx?ID=167,,Common,"Consumable, Magical, Transmutation",Consumables,Ammunition,15,1300.0,—,—
Stone Bullet,https://2e.aonprd.com/Equipment.aspx?ID=168,,Common,"Consumable, Magical, Transmutation",Consumables,Ammunition,15,1300.0,—,—
Demilich Eye Gem,https://2e.aonprd.com/Equipment.aspx?ID=489,,Rare,Arcane,Held Items,—,15,3000.0,—,—
Necklace of Fireballs VI,https://2e.aonprd.com/Equipment.aspx?ID=449,,Common,"Evocation, Invested, Magical",Worn Items,Other Worn Items,15,4200.0,—,—
Cold Iron Object (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=272,,Common,Precious,Materials,—,15,4500.0,—,—
Silver Object (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=277,,Common,Precious,Materials,—,15,4500.0,—,—
Cold Iron Buckler (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=311,,Common,—,Shields,Precious Material Shields,15,5000.0,L,—
Silver Buckler (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=316,,Common,—,Shields,Precious Material Shields,15,5000.0,L,—
Heedless Spurs,https://2e.aonprd.com/Equipment.aspx?ID=658,—,Rare,"Abjuration, Magical",Worn Items,Other Worn Items,15,5200.0,L,Extinction Curse
Cold Iron Shield (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=311,,Common,—,Shields,Precious Material Shields,15,5500.0,1,—
Silver Shield (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=316,,Common,—,Shields,Precious Material Shields,15,5500.0,1,—
Victory Plate (Greater),https://2e.aonprd.com/Equipment.aspx?ID=752,,Uncommon,"Abjuration, Invested, Magical",Armor,Specific Magic Armor,15,5500.0,4,—
Radiant Lance,https://2e.aonprd.com/Equipment.aspx?ID=517,,Uncommon,"Divine, Evocation, Fire, Good, Light",Weapons,Specific Magic Weapons,15,5750.0,2,—
Dragonscale Amulet,https://2e.aonprd.com/Equipment.aspx?ID=540,—,Rare,"Enchantment, Invested, Magical",Worn Items,Other Worn Items,15,5800.0,—,Age of Ashes
Reforging Shield,https://2e.aonprd.com/Equipment.aspx?ID=542,—,Rare,"Abjuration, Magical",Shields,Specific Shields,15,6000.0,1,Age of Ashes
Wondrous Figurine (Obsidian Steed),https://2e.aonprd.com/Equipment.aspx?ID=270,,Common,"Conjuration, Magical",Held Items,—,15,6000.0,L,—
Blade of the Rabbit Prince,https://2e.aonprd.com/Equipment.aspx?ID=836,—,Rare,"Magical, Transmutation",Weapons,Specific Magic Weapons,15,6250.0,1,Agents of Edgewatch
Antimagic,https://2e.aonprd.com/Equipment.aspx?ID=282,,Uncommon,"Abjuration, Magical",Runes,Armor Property Runes,15,6500.0,—,—
Blade of the Black Soverign,https://2e.aonprd.com/Equipment.aspx?ID=775,,Unique,"Electricity, Evocation, Magical",Weapons,Specific Magic Weapons,15,6500.0,2,—
Corrosive (Greater),https://2e.aonprd.com/Equipment.aspx?ID=292,,Common,"Acid, Conjuration, Magical",Runes,Weapon Property Runes,15,6500.0,—,—
Earthglide Cloak,https://2e.aonprd.com/Equipment.aspx?ID=727,,Common,"Earth, Invested, Magical, Transmutation",Worn Items,Other Worn Items,15,6500.0,—,—
Flaming (Greater),https://2e.aonprd.com/Equipment.aspx?ID=295,,Common,"Conjuration, Fire, Magical",Runes,Weapon Property Runes,15,6500.0,—,—
Frost (Greater),https://2e.aonprd.com/Equipment.aspx?ID=296,,Common,"Cold, Conjuration, Magical",Runes,Weapon Property Runes,15,6500.0,—,—
Magic Wand (7th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=368,,Common,"Magical, Wand",Wands,Magic Wands,15,6500.0,L,—
Plate Armor of the Deep,https://2e.aonprd.com/Equipment.aspx?ID=157,,Uncommon,"Abjuration, Invested, Magical",Armor,Specific Magic Armor,15,6500.0,4,—
Robe of the Archmagi,https://2e.aonprd.com/Equipment.aspx?ID=464,,Uncommon,"Abjuration, Arcane, Invested",Worn Items,Other Worn Items,15,6500.0,1,—
Shock (Greater),https://2e.aonprd.com/Equipment.aspx?ID=303,,Common,"Electricity, Evocation, Magical",Runes,Weapon Property Runes,15,6500.0,—,—
Thundering (Greater),https://2e.aonprd.com/Equipment.aspx?ID=306,,Common,"Evocation, Magical, Sonic",Runes,Weapon Property Runes,15,6500.0,—,—
Wand of Continuation (6th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=369,,Common,"Magical, Wand",Wands,Specialty Wands,15,6500.0,L,—
Wand of Overflowing Life (6th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=756,,Common,"Healing, Magical, Necromancy, Positive, Wand",Wands,Specialty Wands,15,6500.0,L,—
Crystal Ball (Selenite),https://2e.aonprd.com/Equipment.aspx?ID=253,,Uncommon,"Divination, Magical, Scrying",Held Items,—,15,7000.0,L,—
Fungal Armor,https://2e.aonprd.com/Equipment.aspx?ID=887,—,Rare,"Invested, Magical, Transmutation",Armor,Specific Magic Armor,15,7200.0,1,Agents of Edgewatch
Ancestral Echoing,https://2e.aonprd.com/Equipment.aspx?ID=526,—,Rare,"Dwarf, Evocation, Magical, Saggorak",Runes,Weapon Property Runes,15,9500.0,—,Age of Ashes
Vermin Repellent Agent (Major),https://2e.aonprd.com/Equipment.aspx?ID=860,,Uncommon,"Alchemical, Consumable",Alchemical Items,Alchemical Tools,16,1350.0,L,—
Nightmare Vapor,https://2e.aonprd.com/Equipment.aspx?ID=125,,Common,"Alchemical, Consumable, Inhaled, Poison",Alchemical Items,Alchemical Poisons,16,1400.0,L,—
Oil of Object Animation (Greater),https://2e.aonprd.com/Equipment.aspx?ID=716,,Uncommon,"Consumable, Magical, Oil, Transmutation",Consumables,Oils,16,1400.0,—,—
Salamander Elixir (Greater),https://2e.aonprd.com/Equipment.aspx?ID=98,,Common,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,16,1400.0,L,—
Weeping Midnight,https://2e.aonprd.com/Equipment.aspx?ID=559,—,Uncommon,"Alchemical, Consumable, Injury, Poison",Alchemical Items,Alchemical Poisons,16,1400.0,L,Age of Ashes
Winter Wolf Elixir (Greater),https://2e.aonprd.com/Equipment.aspx?ID=103,,Common,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,16,1400.0,L,—
Cerulean Scourge,https://2e.aonprd.com/Equipment.aspx?ID=692,,Common,"Alchemical, Consumable, Injury, Poison",Alchemical Items,Alchemical Poisons,16,1450.0,L,—
Brimstone Fumes,https://2e.aonprd.com/Equipment.aspx?ID=109,,Common,"Alchemical, Consumable, Evil, Inhaled, Poison",Alchemical Items,Alchemical Poisons,16,1500.0,L,—
Dust of Corpse Animation (Greater),https://2e.aonprd.com/Equipment.aspx?ID=712,,Uncommon,"Consumable, Magical, Necromancy",Consumables,Other Consumables,16,1500.0,—,—
Frenzy Oil,https://2e.aonprd.com/Equipment.aspx?ID=552,—,Uncommon,"Alchemical, Consumable, Contact, Poison",Alchemical Items,Alchemical Poisons,16,1500.0,L,Age of Ashes
Hail of Arrows Snare,https://2e.aonprd.com/Equipment.aspx?ID=335,,Common,"Consumable, Mechanical, Snare, Trap",Snares,—,16,1500.0,—,—
Omnidirectional Spear Snare,https://2e.aonprd.com/Equipment.aspx?ID=340,,Common,"Consumable, Mechanical, Snare, Trap",Snares,—,16,1500.0,—,—
Truesight Potion,https://2e.aonprd.com/Equipment.aspx?ID=199,,Common,"Consumable, Divination, Magical, Potion",Consumables,Potions,16,1500.0,L,—
Repulsion Resin,https://2e.aonprd.com/Equipment.aspx?ID=832,—,Uncommon,"Consumable, Divine, Ingested, Poison",Alchemical Items,Alchemical Poisons,16,1650.0,L,Agents of Edgewatch
Cold Iron Blanch (Greater),https://2e.aonprd.com/Equipment.aspx?ID=861,,Uncommon,"Alchemical, Consumable, Precious",Alchemical Items,Alchemical Tools,16,1700.0,L,—
Flame Navette,https://2e.aonprd.com/Equipment.aspx?ID=213,,Common,"Abjuration, Consumable, Magical, Talisman",Consumables,Talismans,16,1800.0,—,—
Ghost Dust,https://2e.aonprd.com/Equipment.aspx?ID=215,,Common,"Consumable, Illusion, Occult, Talisman",Consumables,Talismans,16,1800.0,—,—
Candle of Invocation,https://2e.aonprd.com/Equipment.aspx?ID=709,,Uncommon,"Conjuration, Consumable, Divine",Consumables,Other Consumables,16,2000.0,—,—
Eagle Eye Elixir (Major),https://2e.aonprd.com/Equipment.aspx?ID=90,,Common,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,16,2000.0,L,—
Adamantine Object (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=271,,Uncommon,Precious,Materials,—,16,6000.0,—,—
Darkwood Object (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=273,,Uncommon,Precious,Materials,—,16,6000.0,—,—
Dragonhide Object (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=274,,Uncommon,Precious,Materials,—,16,6000.0,—,—
Mithral Object (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=275,,Uncommon,Precious,Materials,—,16,6000.0,—,—
Crystal Ball (Moonstone),https://2e.aonprd.com/Equipment.aspx?ID=253,,Uncommon,"Divination, Magical, Scrying",Held Items,—,16,7500.0,L,—
Adamantine Buckler (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=310,,Uncommon,—,Shields,Precious Material Shields,16,8000.0,L,—
Darkwood Buckler (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=312,,Uncommon,—,Shields,Precious Material Shields,16,8000.0,L,—
Dragonhide Buckler (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=313,,Uncommon,—,Shields,Precious Material Shields,16,8000.0,L,—
Mithral Buckler (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=314,,Uncommon,—,Shields,Precious Material Shields,16,8000.0,L,—
Nethysian Bulwark,https://2e.aonprd.com/Equipment.aspx?ID=546,—,Uncommon,"Abjuration, Evocation, Magical",Shields,Specific Shields,16,8000.0,1,Age of Ashes
Talisman Cord (Greater),https://2e.aonprd.com/Equipment.aspx?ID=883,,Uncommon,"Abjuration, Invested, Magical",Worn Items,Other Worn Items,16,8500.0,—,—
Adamantine Shield (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=310,,Uncommon,—,Shields,Precious Material Shields,16,8800.0,1,—
Darkwood Shield (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=312,,Uncommon,—,Shields,Precious Material Shields,16,8800.0,1,—
Dragonhide Shield (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=313,,Uncommon,—,Shields,Precious Material Shields,16,8800.0,1,—
Mithral Shield (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=314,,Uncommon,—,Shields,Precious Material Shields,16,8800.0,L,—
Weapon Potency (+3),https://2e.aonprd.com/Equipment.aspx?ID=281,,Common,"Evocation, Magical",Runes,Fundamental Weapon Runes,16,8935.0,—,—
Cold Iron Weapon (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=375,,Common,—,Weapons,Precious Material Weapons,16,9000.0,—,—
Floating Shield (Greater),https://2e.aonprd.com/Equipment.aspx?ID=319,,Uncommon,Magical,Shields,Specific Shields,16,9000.0,L,—
Medusa's Scream (Greater),https://2e.aonprd.com/Equipment.aspx?ID=739,,Common,"Magical, Transmutation",Shields,Specific Shields,16,9000.0,1,—
Silver Weapon (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=379,,Common,—,Weapons,Precious Material Weapons,16,9000.0,—,—
Slick (Major),https://2e.aonprd.com/Equipment.aspx?ID=289,,Common,"Magical, Transmutation",Runes,Armor Property Runes,16,9000.0,—,—
Staff of Healing (True),https://2e.aonprd.com/Equipment.aspx?ID=357,,Common,"Magical, Necromancy, Staff",Staves,—,16,9200.0,1,—
Instant Fortress,https://2e.aonprd.com/Equipment.aspx?ID=366,,Uncommon,"Conjuration, Magical, Structure",Structures,—,16,9300.0,L,—
Miogimo's Mask,https://2e.aonprd.com/Equipment.aspx?ID=889,—,Unique,"Invested, Magical, Necromancy",Worn Items,Other Worn Items,16,9500.0,L,Agents of Edgewatch
Staff of the Black Desert (Greater),https://2e.aonprd.com/Equipment.aspx?ID=660,—,Uncommon,"Divination, Magical, Staff",Staves,—,16,9500.0,1,Extinction Curse
