Name,Url,PFS Legality,Rarity,Traits,Category,Subcategory,Level,Price,Bulk,Spoilers?
Staff of Abjuration (Major),https://2e.aonprd.com/Equipment.aspx?ID=351,,Common,"Abjuration, Magical, Staff",Staves,—,14,"4,000 gp",1,—
Staff of Conjuration (Major),https://2e.aonprd.com/Equipment.aspx?ID=352,,Common,"Conjuration, Magical, Staff",Staves,—,14,"4,000 gp",1,—
Staff of Divination (Major),https://2e.aonprd.com/Equipment.aspx?ID=353,,Common,"Divination, Magical, Staff",Staves,—,14,"4,000 gp",1,—
Staff of Enchantment (Major),https://2e.aonprd.com/Equipment.aspx?ID=354,,Common,"Enchantment, Magical, Staff",Staves,—,14,"4,000 gp",1,—
Staff of Evocation (Major),https://2e.aonprd.com/Equipment.aspx?ID=355,,Common,"Evocation, Magical, Staff",Staves,—,14,"4,000 gp",1,—
Staff of Illusion (Major),https://2e.aonprd.com/Equipment.aspx?ID=359,,Common,"Illusion, Magical, Staff",Staves,—,14,"4,000 gp",1,—
Staff of Nature's Vengeance (Greater),https://2e.aonprd.com/Equipment.aspx?ID=749,,Common,"Evocation, Magical, Staff",Staves,—,14,"4,000 gp",1,—
Staff of Necromancy (Major),https://2e.aonprd.com/Equipment.aspx?ID=360,,Common,"Magical, Necromancy, Staff",Staves,—,14,"4,000 gp",1,—
Staff of Transmutation (Major),https://2e.aonprd.com/Equipment.aspx?ID=363,,Common,"Magical, Staff, Transmutation",Staves,—,14,"4,000 gp",1,—
Storm Flash,https://2e.aonprd.com/Equipment.aspx?ID=395,,Common,"Electricity, Evocation, Magical",Weapons,Specific Magic Weapons,14,"4,000 gp",1,—
Staff of Providence (Major),https://2e.aonprd.com/Equipment.aspx?ID=750,,Common,"Divination, Magical, Staff",Staves,—,14,"4,100 gp",1,—
Boots of Bounding (Greater),https://2e.aonprd.com/Equipment.aspx?ID=412,,Common,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,14,"4,250 gp",L,—
Horseshoes of Speed (Greater),https://2e.aonprd.com/Equipment.aspx?ID=406,,Common,"Companion, Invested, Primal, Transmutation",Worn Items,Companion Items,14,"4,250 gp",1,—
Disrupting (Greater),https://2e.aonprd.com/Equipment.aspx?ID=294,,Common,"Magical, Necromancy",Runes,Weapon Property Runes,14,"4,300 gp",—,—
Rod of Negation,https://2e.aonprd.com/Equipment.aspx?ID=264,,Common,"Abjuration, Magical",Held Items,—,14,"4,300 gp",1,—
Hardened Harrow Deck,https://2e.aonprd.com/Equipment.aspx?ID=837,—,Rare,"Magical, Transmutation",Weapons,Specific Magic Weapons,14,"4,350 gp",L,Agents of Edgewatch
Ring of Energy Resistance (Major),https://2e.aonprd.com/Equipment.aspx?ID=455,,Common,"Abjuration, Invested, Magical",Worn Items,Other Worn Items,14,"4,400 gp",—,—
Glorious Plate,https://2e.aonprd.com/Equipment.aspx?ID=520,,Rare,"Evocation, Good, Light, Magical",Armor,Specific Magic Armor,14,"4,500 gp",4,—
Holy Avenger,https://2e.aonprd.com/Equipment.aspx?ID=389,,Uncommon,"Divine, Evocation, Good, Lawful",Weapons,Specific Magic Weapons,14,"4,500 gp",1,—
Magic Armor (+2 Greater Resilient),https://2e.aonprd.com/Equipment.aspx?ID=147,,Common,"Abjuration, Invested, Magical",Armor,Basic Magic Armor,14,"4,500 gp",—,—
Ring of Wizardry (Type IV),https://2e.aonprd.com/Equipment.aspx?ID=462,,Uncommon,"Arcane, Divination, Invested",Worn Items,Other Worn Items,14,"4,500 gp",—,—
Wand of Crackling Lightning (6th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=754,,Common,"Electricity, Evocation, Magical, Wand",Wands,Specialty Wands,14,"4,500 gp",L,—
Wand of Noisome Acid (6th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=794,—,Uncommon,"Acid, Evocation, Magical, Wand",Wands,Specialty Wands,14,"4,500 gp",L,The Slithering
Wand of Teeming Ghosts (6th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=795,—,Uncommon,"Magical, Necromancy, Wand",Wands,Specialty Wands,14,"4,500 gp",L,The Slithering
Wand of the Snowfields (5th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=757,,Common,"Cold, Evocation, Magical, Wand",Wands,Specialty Wands,14,"4,500 gp",L,—
Wand of Widening (6th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=373,,Common,"Magical, Wand",Wands,Specialty Wands,14,"4,500 gp",L,—
Steam Giant,https://2e.aonprd.com/Vehicles.aspx?ID=11,—,Rare,—,Vehicles,—,14,"12,500 gp",L,—
Infernal Health,https://2e.aonprd.com/Equipment.aspx?ID=761,,Rare,"Contract, Healing, Invested, Magical",Other,Infernal Contracts,15,—,—,—
Bravo's Brew (Greater),https://2e.aonprd.com/Equipment.aspx?ID=84,,Common,"Alchemical, Consumable, Elixir, Mental",Alchemical Items,Alchemical Elixirs,15,700 gp,L,—
Sea Touch Elixir (Greater),https://2e.aonprd.com/Equipment.aspx?ID=99,,Common,"Alchemical, Consumable, Elixir, Polymorph",Alchemical Items,Alchemical Elixirs,15,920 gp,L,—
Stone Body Mutagen (Greater),https://2e.aonprd.com/Equipment.aspx?ID=475,—,Uncommon,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,15,920 gp,L,The Fall of Plaguestone
Dragon Bile,https://2e.aonprd.com/Equipment.aspx?ID=112,,Common,"Alchemical, Consumable, Contact, Poison",Alchemical Items,Alchemical Poisons,15,925 gp,L,—
Mindfog Mist,https://2e.aonprd.com/Equipment.aspx?ID=123,,Common,"Alchemical, Consumable, Inhaled, Poison",Alchemical Items,Alchemical Poisons,15,"1,000 gp",L,—
Potion of Flying (Greater),https://2e.aonprd.com/Equipment.aspx?ID=189,,Common,"Consumable, Magical, Potion, Transmutation",Consumables,Potions,15,"1,000 gp",L,—
Azure Worm Repellent,https://2e.aonprd.com/Equipment.aspx?ID=655,—,Uncommon,"Alchemical, Consumable",Alchemical Items,Alchemical Tools,15,"1,100 gp",L,Extinction Curse
Lifeblight Residue,https://2e.aonprd.com/Equipment.aspx?ID=831,—,Uncommon,"Consumable, Divine, Injury, Poison, Virulent",Alchemical Items,Alchemical Poisons,15,"1,100 gp",L,Agents of Edgewatch
Garrote Bolt,https://2e.aonprd.com/Equipment.aspx?ID=888,—,Uncommon,"Consumable, Magical, Transmutation",Consumables,Ammunition,15,"1,200 gp",—,Agents of Edgewatch
Obfuscation Oil,https://2e.aonprd.com/Equipment.aspx?ID=175,,Common,"Consumable, Illusion, Magical, Oil",Consumables,Oils,15,"1,200 gp",L,—
8th-Level Scroll,https://2e.aonprd.com/Equipment.aspx?ID=640,,Common,"Consumable, Magical, Scroll",Consumables,Scrolls,15,"1,300 gp",L,—
Disintegration Bolt,https://2e.aonprd.com/Equipment.aspx?ID=161,,Uncommon,"Consumable, Evocation, Magical",Consumables,Ammunition,15,"1,300 gp",—,—
Elixir of Life (Major),https://2e.aonprd.com/Equipment.aspx?ID=91,,Common,"Alchemical, Consumable, Elixir, Healing",Alchemical Items,Alchemical Elixirs,15,"1,300 gp",L,—
Spellstrike Ammunition (Type VII),https://2e.aonprd.com/Equipment.aspx?ID=167,,Common,"Consumable, Magical, Transmutation",Consumables,Ammunition,15,"1,300 gp",—,—
Stone Bullet,https://2e.aonprd.com/Equipment.aspx?ID=168,,Common,"Consumable, Magical, Transmutation",Consumables,Ammunition,15,"1,300 gp",—,—
Demilich Eye Gem,https://2e.aonprd.com/Equipment.aspx?ID=489,,Rare,Arcane,Held Items,—,15,"3,000 gp",—,—
Necklace of Fireballs VI,https://2e.aonprd.com/Equipment.aspx?ID=449,,Common,"Evocation, Invested, Magical",Worn Items,Other Worn Items,15,"4,200 gp",—,—
Cold Iron Object (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=272,,Common,Precious,Materials,—,15,"4,500 gp",—,—
Silver Object (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=277,,Common,Precious,Materials,—,15,"4,500 gp",—,—
Cold Iron Buckler (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=311,,Common,—,Shields,Precious Material Shields,15,"5,000 gp",L,—
Silver Buckler (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=316,,Common,—,Shields,Precious Material Shields,15,"5,000 gp",L,—
Heedless Spurs,https://2e.aonprd.com/Equipment.aspx?ID=658,—,Rare,"Abjuration, Magical",Worn Items,Other Worn Items,15,"5,200 gp",L,Extinction Curse
Cold Iron Shield (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=311,,Common,—,Shields,Precious Material Shields,15,"5,500 gp",1,—
Silver Shield (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=316,,Common,—,Shields,Precious Material Shields,15,"5,500 gp",1,—
Victory Plate (Greater),https://2e.aonprd.com/Equipment.aspx?ID=752,,Uncommon,"Abjuration, Invested, Magical",Armor,Specific Magic Armor,15,"5,500 gp",4,—
Radiant Lance,https://2e.aonprd.com/Equipment.aspx?ID=517,,Uncommon,"Divine, Evocation, Fire, Good, Light",Weapons,Specific Magic Weapons,15,"5,750 gp",2,—
Dragonscale Amulet,https://2e.aonprd.com/Equipment.aspx?ID=540,—,Rare,"Enchantment, Invested, Magical",Worn Items,Other Worn Items,15,"5,800 gp",—,Age of Ashes
Reforging Shield,https://2e.aonprd.com/Equipment.aspx?ID=542,—,Rare,"Abjuration, Magical",Shields,Specific Shields,15,"6,000 gp",1,Age of Ashes
Wondrous Figurine (Obsidian Steed),https://2e.aonprd.com/Equipment.aspx?ID=270,,Common,"Conjuration, Magical",Held Items,—,15,"6,000 gp",L,—
Blade of the Rabbit Prince,https://2e.aonprd.com/Equipment.aspx?ID=836,—,Rare,"Magical, Transmutation",Weapons,Specific Magic Weapons,15,"6,250 gp",1,Agents of Edgewatch
Antimagic,https://2e.aonprd.com/Equipment.aspx?ID=282,,Uncommon,"Abjuration, Magical",Runes,Armor Property Runes,15,"6,500 gp",—,—
Blade of the Black Soverign,https://2e.aonprd.com/Equipment.aspx?ID=775,,Unique,"Electricity, Evocation, Magical",Weapons,Specific Magic Weapons,15,"6,500 gp",2,—
Corrosive (Greater),https://2e.aonprd.com/Equipment.aspx?ID=292,,Common,"Acid, Conjuration, Magical",Runes,Weapon Property Runes,15,"6,500 gp",—,—
Earthglide Cloak,https://2e.aonprd.com/Equipment.aspx?ID=727,,Common,"Earth, Invested, Magical, Transmutation",Worn Items,Other Worn Items,15,"6,500 gp",—,—
Flaming (Greater),https://2e.aonprd.com/Equipment.aspx?ID=295,,Common,"Conjuration, Fire, Magical",Runes,Weapon Property Runes,15,"6,500 gp",—,—
Frost (Greater),https://2e.aonprd.com/Equipment.aspx?ID=296,,Common,"Cold, Conjuration, Magical",Runes,Weapon Property Runes,15,"6,500 gp",—,—
Magic Wand (7th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=368,,Common,"Magical, Wand",Wands,Magic Wands,15,"6,500 gp",L,—
Plate Armor of the Deep,https://2e.aonprd.com/Equipment.aspx?ID=157,,Uncommon,"Abjuration, Invested, Magical",Armor,Specific Magic Armor,15,"6,500 gp",4,—
Robe of the Archmagi,https://2e.aonprd.com/Equipment.aspx?ID=464,,Uncommon,"Abjuration, Arcane, Invested",Worn Items,Other Worn Items,15,"6,500 gp",1,—
Shock (Greater),https://2e.aonprd.com/Equipment.aspx?ID=303,,Common,"Electricity, Evocation, Magical",Runes,Weapon Property Runes,15,"6,500 gp",—,—
Thundering (Greater),https://2e.aonprd.com/Equipment.aspx?ID=306,,Common,"Evocation, Magical, Sonic",Runes,Weapon Property Runes,15,"6,500 gp",—,—
Wand of Continuation (6th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=369,,Common,"Magical, Wand",Wands,Specialty Wands,15,"6,500 gp",L,—
Wand of Overflowing Life (6th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=756,,Common,"Healing, Magical, Necromancy, Positive, Wand",Wands,Specialty Wands,15,"6,500 gp",L,—
Crystal Ball (Selenite),https://2e.aonprd.com/Equipment.aspx?ID=253,,Uncommon,"Divination, Magical, Scrying",Held Items,—,15,"7,000 gp",L,—
Fungal Armor,https://2e.aonprd.com/Equipment.aspx?ID=887,—,Rare,"Invested, Magical, Transmutation",Armor,Specific Magic Armor,15,"7,200 gp",1,Agents of Edgewatch
Ancestral Echoing,https://2e.aonprd.com/Equipment.aspx?ID=526,—,Rare,"Dwarf, Evocation, Magical, Saggorak",Runes,Weapon Property Runes,15,"9,500 gp",—,Age of Ashes
Vermin Repellent Agent (Major),https://2e.aonprd.com/Equipment.aspx?ID=860,,Uncommon,"Alchemical, Consumable",Alchemical Items,Alchemical Tools,16,"1,350 gp",L,—
Nightmare Vapor,https://2e.aonprd.com/Equipment.aspx?ID=125,,Common,"Alchemical, Consumable, Inhaled, Poison",Alchemical Items,Alchemical Poisons,16,"1,400 gp",L,—
Oil of Object Animation (Greater),https://2e.aonprd.com/Equipment.aspx?ID=716,,Uncommon,"Consumable, Magical, Oil, Transmutation",Consumables,Oils,16,"1,400 gp",—,—
Salamander Elixir (Greater),https://2e.aonprd.com/Equipment.aspx?ID=98,,Common,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,16,"1,400 gp",L,—
Weeping Midnight,https://2e.aonprd.com/Equipment.aspx?ID=559,—,Uncommon,"Alchemical, Consumable, Injury, Poison",Alchemical Items,Alchemical Poisons,16,"1,400 gp",L,Age of Ashes
Winter Wolf Elixir (Greater),https://2e.aonprd.com/Equipment.aspx?ID=103,,Common,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,16,"1,400 gp",L,—
Cerulean Scourge,https://2e.aonprd.com/Equipment.aspx?ID=692,,Common,"Alchemical, Consumable, Injury, Poison",Alchemical Items,Alchemical Poisons,16,"1,450 gp",L,—
Brimstone Fumes,https://2e.aonprd.com/Equipment.aspx?ID=109,,Common,"Alchemical, Consumable, Evil, Inhaled, Poison",Alchemical Items,Alchemical Poisons,16,"1,500 gp",L,—
Dust of Corpse Animation (Greater),https://2e.aonprd.com/Equipment.aspx?ID=712,,Uncommon,"Consumable, Magical, Necromancy",Consumables,Other Consumables,16,"1,500 gp",—,—
Frenzy Oil,https://2e.aonprd.com/Equipment.aspx?ID=552,—,Uncommon,"Alchemical, Consumable, Contact, Poison",Alchemical Items,Alchemical Poisons,16,"1,500 gp",L,Age of Ashes
Hail of Arrows Snare,https://2e.aonprd.com/Equipment.aspx?ID=335,,Common,"Consumable, Mechanical, Snare, Trap",Snares,—,16,"1,500 gp",—,—
Omnidirectional Spear Snare,https://2e.aonprd.com/Equipment.aspx?ID=340,,Common,"Consumable, Mechanical, Snare, Trap",Snares,—,16,"1,500 gp",—,—
Truesight Potion,https://2e.aonprd.com/Equipment.aspx?ID=199,,Common,"Consumable, Divination, Magical, Potion",Consumables,Potions,16,"1,500 gp",L,—
Repulsion Resin,https://2e.aonprd.com/Equipment.aspx?ID=832,—,Uncommon,"Consumable, Divine, Ingested, Poison",Alchemical Items,Alchemical Poisons,16,"1,650 gp",L,Agents of Edgewatch
Cold Iron Blanch (Greater),https://2e.aonprd.com/Equipment.aspx?ID=861,,Uncommon,"Alchemical, Consumable, Precious",Alchemical Items,Alchemical Tools,16,"1,700 gp",L,—
Flame Navette,https://2e.aonprd.com/Equipment.aspx?ID=213,,Common,"Abjuration, Consumable, Magical, Talisman",Consumables,Talismans,16,"1,800 gp",—,—
Ghost Dust,https://2e.aonprd.com/Equipment.aspx?ID=215,,Common,"Consumable, Illusion, Occult, Talisman",Consumables,Talismans,16,"1,800 gp",—,—
Candle of Invocation,https://2e.aonprd.com/Equipment.aspx?ID=709,,Uncommon,"Conjuration, Consumable, Divine",Consumables,Other Consumables,16,"2,000 gp",—,—
Eagle Eye Elixir (Major),https://2e.aonprd.com/Equipment.aspx?ID=90,,Common,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,16,"2,000 gp",L,—
Adamantine Object (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=271,,Uncommon,Precious,Materials,—,16,"6,000 gp",—,—
Darkwood Object (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=273,,Uncommon,Precious,Materials,—,16,"6,000 gp",—,—
Dragonhide Object (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=274,,Uncommon,Precious,Materials,—,16,"6,000 gp",—,—
Mithral Object (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=275,,Uncommon,Precious,Materials,—,16,"6,000 gp",—,—
Crystal Ball (Moonstone),https://2e.aonprd.com/Equipment.aspx?ID=253,,Uncommon,"Divination, Magical, Scrying",Held Items,—,16,"7,500 gp",L,—
Adamantine Buckler (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=310,,Uncommon,—,Shields,Precious Material Shields,16,"8,000 gp",L,—
Darkwood Buckler (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=312,,Uncommon,—,Shields,Precious Material Shields,16,"8,000 gp",L,—
Dragonhide Buckler (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=313,,Uncommon,—,Shields,Precious Material Shields,16,"8,000 gp",L,—
Mithral Buckler (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=314,,Uncommon,—,Shields,Precious Material Shields,16,"8,000 gp",L,—
Nethysian Bulwark,https://2e.aonprd.com/Equipment.aspx?ID=546,—,Uncommon,"Abjuration, Evocation, Magical",Shields,Specific Shields,16,"8,000 gp",1,Age of Ashes
Talisman Cord (Greater),https://2e.aonprd.com/Equipment.aspx?ID=883,,Uncommon,"Abjuration, Invested, Magical",Worn Items,Other Worn Items,16,"8,500 gp",—,—
Adamantine Shield (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=310,,Uncommon,—,Shields,Precious Material Shields,16,"8,800 gp",1,—
Darkwood Shield (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=312,,Uncommon,—,Shields,Precious Material Shields,16,"8,800 gp",1,—
Dragonhide Shield (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=313,,Uncommon,—,Shields,Precious Material Shields,16,"8,800 gp",1,—
Mithral Shield (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=314,,Uncommon,—,Shields,Precious Material Shields,16,"8,800 gp",L,—
Weapon Potency (+3),https://2e.aonprd.com/Equipment.aspx?ID=281,,Common,"Evocation, Magical",Runes,Fundamental Weapon Runes,16,"8,935 gp",—,—
Cold Iron Weapon (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=375,,Common,—,Weapons,Precious Material Weapons,16,"9,000 gp",—,—
Floating Shield (Greater),https://2e.aonprd.com/Equipment.aspx?ID=319,,Uncommon,Magical,Shields,Specific Shields,16,"9,000 gp",L,—
Medusa's Scream (Greater),https://2e.aonprd.com/Equipment.aspx?ID=739,,Common,"Magical, Transmutation",Shields,Specific Shields,16,"9,000 gp",1,—
Silver Weapon (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=379,,Common,—,Weapons,Precious Material Weapons,16,"9,000 gp",—,—
Slick (Major),https://2e.aonprd.com/Equipment.aspx?ID=289,,Common,"Magical, Transmutation",Runes,Armor Property Runes,16,"9,000 gp",—,—
Staff of Healing (True),https://2e.aonprd.com/Equipment.aspx?ID=357,,Common,"Magical, Necromancy, Staff",Staves,—,16,"9,200 gp",1,—
Instant Fortress,https://2e.aonprd.com/Equipment.aspx?ID=366,,Uncommon,"Conjuration, Magical, Structure",Structures,—,16,"9,300 gp",L,—
Miogimo's Mask,https://2e.aonprd.com/Equipment.aspx?ID=889,—,Unique,"Invested, Magical, Necromancy",Worn Items,Other Worn Items,16,"9,500 gp",L,Agents of Edgewatch
Staff of the Black Desert (Greater),https://2e.aonprd.com/Equipment.aspx?ID=660,—,Uncommon,"Divination, Magical, Staff",Staves,—,16,"9,500 gp",1,Extinction Curse
Aeon Stone (Orange Prism),https://2e.aonprd.com/Equipment.aspx?ID=407,,Uncommon,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,16,"9,750 gp",—,—
Dragonplate,https://2e.aonprd.com/Equipment.aspx?ID=151,,Uncommon,"Evocation, Invested, Magical",Armor,Specific Magic Armor,16,"10,000 gp",4,—
Frost Brand,https://2e.aonprd.com/Equipment.aspx?ID=387,,Common,"Cold, Evocation, Magical",Weapons,Specific Magic Weapons,16,"10,000 gp",2,—
Guiding Chisel,https://2e.aonprd.com/Equipment.aspx?ID=541,—,Unique,"Conjuration, Elf, Magical",Held Items,—,16,"10,000 gp",1,Age of Ashes
Handwraps of Mighty Blows (+3 Greater Striking),https://2e.aonprd.com/Equipment.aspx?ID=441,,Common,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,16,"10,000 gp",—,—
Magic Weapon (+3 Greater Striking),https://2e.aonprd.com/Equipment.aspx?ID=380,,Common,"Evocation, Magical",Weapons,Basic Magic Weapons,16,"10,000 gp",—,—
Mountain to the Sky,https://2e.aonprd.com/Equipment.aspx?ID=770,,Unique,"Conjuration, Magical, Structure",Structures,—,16,"10,000 gp",—,—
Speed,https://2e.aonprd.com/Equipment.aspx?ID=304,,Rare,"Magical, Transmutation",Runes,Weapon Property Runes,16,"10,000 gp",—,—
Staff of Impossible Visions (Major),https://2e.aonprd.com/Equipment.aspx?ID=748,,Uncommon,"Illusion, Magical, Staff",Staves,—,16,"10,000 gp",1,—
Staff of Power,https://2e.aonprd.com/Equipment.aspx?ID=361,,Rare,"Evocation, Magical, Staff",Staves,—,16,"10,000 gp",1,—
Sturdy Shield (Major),https://2e.aonprd.com/Equipment.aspx?ID=327,,Common,"Abjuration, Magical",Shields,Specific Shields,16,"10,000 gp",1,—
Wand of Slaying (7th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=371,,Common,"Illusion, Magical, Wand",Wands,Specialty Wands,16,"10,000 gp",L,—
Wand of Smoldering Fireballs (7th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=372,,Common,"Evocation, Fire, Magical, Wand",Wands,Specialty Wands,16,"10,000 gp",L,—
Wand of Teeming Ghosts (7th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=795,—,Uncommon,"Magical, Necromancy, Wand",Wands,Specialty Wands,16,"10,000 gp",L,The Slithering
Wand of Widening (7th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=373,,Common,"Magical, Wand",Wands,Specialty Wands,16,"10,000 gp",L,—
Darkwood Tower Shield (High-Grade),https://2e.aonprd.com/Equipment.aspx?ID=312,,Uncommon,—,Shields,Precious Material Shields,16,"11,200 gp",3,—
Hemlock,https://2e.aonprd.com/Equipment.aspx?ID=117,,Common,"Alchemical, Consumable, Ingested, Poison",Alchemical Items,Alchemical Poisons,17,"2,250 gp",L,—
Dispelling Sliver,https://2e.aonprd.com/Equipment.aspx?ID=205,,Common,"Abjuration, Consumable, Magical, Talisman",Consumables,Talismans,17,"2,400 gp",—,—
Acid Flask (Major),https://2e.aonprd.com/Equipment.aspx?ID=74,,Common,"Acid, Alchemical, Bomb, Consumable, Splash",Alchemical Items,Alchemical Bombs,17,"2,500 gp",L,—
Alchemist's Fire (Major),https://2e.aonprd.com/Equipment.aspx?ID=75,,Common,"Alchemical, Bomb, Consumable, Fire, Splash",Alchemical Items,Alchemical Bombs,17,"2,500 gp",L,—
Blight Bomb (Major),https://2e.aonprd.com/Equipment.aspx?ID=684,,Common,"Alchemical, Bomb, Consumable, Poison, Splash",Alchemical Items,Alchemical Bombs,17,"2,500 gp",L,—
Bottled Lightning (Major),https://2e.aonprd.com/Equipment.aspx?ID=76,,Common,"Alchemical, Bomb, Consumable, Electricity, Splash",Alchemical Items,Alchemical Bombs,17,"2,500 gp",L,—
Frost Vial (Major),https://2e.aonprd.com/Equipment.aspx?ID=77,,Common,"Alchemical, Bomb, Cold, Consumable, Splash",Alchemical Items,Alchemical Bombs,17,"2,500 gp",L,—
Ghost Charge (Major),https://2e.aonprd.com/Equipment.aspx?ID=687,,Common,"Alchemical, Bomb, Consumable, Positive, Splash",Alchemical Items,Alchemical Bombs,17,"2,500 gp",L,—
Green Gut,https://2e.aonprd.com/Equipment.aspx?ID=656,—,Uncommon,"Alchemical, Consumable, Poison",Alchemical Items,Alchemical Tools,17,"2,500 gp",L,Extinction Curse
Peshspine Grenade (Major),https://2e.aonprd.com/Equipment.aspx?ID=549,—,Uncommon,"Alchemical, Bomb, Consumable, Splash",Alchemical Items,Alchemical Bombs,17,"2,500 gp",L,Age of Ashes
Redpitch Bomb (Major),https://2e.aonprd.com/Equipment.aspx?ID=906,—,Rare,"Alchemical, Bomb, Consumable, Fire, Splash",Alchemical Items,Alchemical Bombs,17,"2,500 gp",L,—
Sixfingers Elixir (Greater),https://2e.aonprd.com/Equipment.aspx?ID=791,—,Uncommon,"Alchemical, Consumable, Elixir, Polymorph",Alchemical Items,Alchemical Elixirs,17,"2,500 gp",L,The Slithering
Tanglefoot Bag (Major),https://2e.aonprd.com/Equipment.aspx?ID=78,,Common,"Alchemical, Bomb, Consumable",Alchemical Items,Alchemical Bombs,17,"2,500 gp",L,—
Thunderstone (Major),https://2e.aonprd.com/Equipment.aspx?ID=79,,Common,"Alchemical, Bomb, Consumable, Sonic, Splash",Alchemical Items,Alchemical Bombs,17,"2,500 gp",L,—
9th-Level Scroll,https://2e.aonprd.com/Equipment.aspx?ID=640,,Common,"Consumable, Magical, Scroll",Consumables,Scrolls,17,"3,000 gp",L,—
Alignment Ampoule (Major),https://2e.aonprd.com/Equipment.aspx?ID=852,,Uncommon,"Alchemical, Bomb, Consumable",Alchemical Items,Alchemical Bombs,17,"3,000 gp",L,—
Bestial Mutagen (Major),https://2e.aonprd.com/Equipment.aspx?ID=82,,Common,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,17,"3,000 gp",L,—
Celestial Peach (Rejuventation),https://2e.aonprd.com/Equipment.aspx?ID=769,,Rare,"Consumable, Divine, Healing, Magical, Necromancy, Positive",Consumables,Other Consumables,17,"3,000 gp",L,—
Cognitive Mutagen (Major),https://2e.aonprd.com/Equipment.aspx?ID=87,,Common,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,17,"3,000 gp",L,—
Dragon's Breath Potion (Wyrm),https://2e.aonprd.com/Equipment.aspx?ID=185,,Common,"Consumable, Evocation, Magical, Potion",Consumables,Potions,17,"3,000 gp",L,—
Drakeheart Mutagen (Major),https://2e.aonprd.com/Equipment.aspx?ID=688,,Common,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,17,"3,000 gp",L,—
Dread Ampoule (Major),https://2e.aonprd.com/Equipment.aspx?ID=686,,Common,"Alchemical, Bomb, Consumable, Emotion, Fear, Mental, Poison, Splash",Alchemical Items,Alchemical Bombs,17,"3,000 gp",L,—
Energy Mutagen (Major),https://2e.aonprd.com/Equipment.aspx?ID=474,—,Uncommon,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,17,"3,000 gp",L,The Fall of Plaguestone
Juggernaut Mutagen (Major),https://2e.aonprd.com/Equipment.aspx?ID=94,,Common,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,17,"3,000 gp",L,—
Quicksilver Mutagen (Major),https://2e.aonprd.com/Equipment.aspx?ID=97,,Common,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,17,"3,000 gp",L,—
Serene Mutagen (Major),https://2e.aonprd.com/Equipment.aspx?ID=100,,Common,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,17,"3,000 gp",L,—
